,binary
43968,False
43969,True
43970,False
43971,False
43972,False
43973,False
43974,False
43975,False
43976,True
43977,False
43978,False
43979,False
43980,False
43981,False
43982,False
43983,False
43984,False
43985,False
43986,False
43987,False
43988,False
43989,False
43990,False
43991,False
43992,False
43993,True
43994,False
43995,False
43996,False
43997,False
43998,False
43999,False
44000,False
44001,False
44002,False
44003,False
44004,False
44005,False
44006,False
44007,False
44008,True
44009,True
44010,False
44011,True
44012,True
44013,False
44014,False
44015,False
44016,False
44017,False
44018,False
44019,False
44020,False
44021,False
44022,True
44023,False
44024,False
44025,False
44026,True
44027,True
44028,False
44029,False
44030,False
44031,False
44032,False
44033,False
44034,True
44035,False
44036,True
44037,False
44038,False
44039,False
44040,False
44041,False
44042,False
44043,False
44044,False
44045,False
44046,False
44047,True
44048,True
44049,False
44050,False
44051,False
44052,False
44053,False
44054,False
44055,False
44056,False
44057,False
44058,False
44059,False
44060,False
44061,False
44062,False
44063,False
44064,False
44065,False
44066,False
44067,False
44068,False
44069,False
44070,True
44071,False
44072,False
44073,False
44074,False
44075,False
44076,False
44077,False
44078,False
44079,False
44080,False
44081,False
44082,False
44083,True
44084,True
44085,True
44086,False
44087,False
44088,False
44089,False
44090,True
44091,True
44092,False
44093,False
44094,False
44095,False
44096,True
44097,True
44098,False
44099,False
44100,True
44101,False
44102,False
44103,False
44104,False
44105,True
44106,False
44107,False
44108,False
44109,False
44110,False
44111,True
44112,False
44113,False
44114,False
44115,False
44116,False
44117,False
44118,False
44119,False
44120,False
44121,False
44122,False
44123,False
44124,False
44125,False
44126,False
44127,False
44128,True
44129,False
44130,False
44131,False
44132,False
44133,False
44134,False
44135,False
44136,False
44137,True
44138,False
44139,False
44140,False
44141,False
44142,False
44143,True
44144,False
44145,True
44146,False
44147,True
44148,True
44149,True
44150,False
44151,False
44152,False
44153,False
44154,False
44155,True
44156,False
44157,False
44158,False
44159,False
44160,False
44161,False
44162,False
44163,True
44164,False
44165,False
44166,False
44167,True
44168,False
44169,False
44170,False
44171,False
44172,False
44173,False
44174,False
44175,False
44176,False
44177,False
44178,False
44179,False
44180,False
44181,True
44182,True
44183,True
44184,False
44185,False
44186,False
44187,False
44188,False
44189,False
44190,False
44191,True
44192,False
44193,False
44194,False
44195,False
44196,False
44197,False
44198,False
44199,False
44200,True
44201,False
44202,False
44203,False
44204,False
44205,False
44206,False
44207,False
44208,False
44209,False
44210,False
44211,False
44212,False
44213,False
44214,False
44215,False
44216,True
44217,False
44218,False
44219,False
44220,False
44221,False
44222,True
44223,False
44224,False
44225,False
44226,False
44227,False
44228,False
44229,False
44230,False
44231,False
44232,False
44233,False
44234,False
44235,True
44236,False
44237,False
44238,False
44239,False
44240,False
44241,False
44242,False
44243,False
44244,False
44245,True
44246,True
44247,False
44248,False
44249,False
44250,False
44251,False
44252,True
44253,False
44254,True
44255,False
44256,False
44257,False
44258,False
44259,False
44260,False
44261,False
44262,True
44263,False
44264,False
44265,False
44266,False
44267,False
44268,False
44269,False
44270,False
44271,False
44272,False
44273,False
44274,False
44275,False
44276,False
44277,False
44278,False
44279,False
44280,False
44281,True
44282,False
44283,False
44284,False
44285,False
44286,True
44287,False
44288,True
44289,True
44290,False
44291,False
44292,False
44293,False
44294,False
44295,False
44296,False
44297,False
44298,False
44299,False
44300,True
44301,True
44302,False
44303,False
44304,False
44305,False
44306,False
44307,True
44308,False
44309,False
44310,False
44311,False
44312,False
44313,False
44314,True
44315,False
44316,False
44317,False
44318,False
44319,False
44320,False
44321,False
44322,False
44323,True
44324,False
44325,False
44326,False
44327,False
44328,False
44329,True
44330,False
44331,False
44332,False
44333,False
44334,False
44335,False
44336,False
44337,False
44338,False
44339,False
44340,True
44341,True
44342,True
44343,False
44344,False
44345,False
44346,False
44347,False
44348,False
44349,False
44350,False
44351,False
44352,False
44353,True
44354,False
44355,False
44356,False
44357,False
44358,False
44359,False
44360,False
44361,False
44362,False
44363,False
44364,False
44365,False
44366,False
44367,False
44368,False
44369,False
44370,False
44371,True
44372,False
44373,False
44374,False
44375,False
44376,False
44377,False
44378,True
44379,False
44380,False
44381,False
44382,False
44383,False
44384,False
44385,False
44386,False
44387,False
44388,False
44389,False
44390,False
44391,False
44392,False
44393,False
44394,True
44395,False
44396,False
44397,False
44398,False
44399,False
44400,False
44401,False
44402,False
44403,False
44404,False
44405,False
44406,False
44407,True
44408,False
44409,False
44410,False
44411,False
44412,False
44413,True
44414,False
44415,False
44416,False
44417,False
44418,False
44419,False
44420,True
44421,True
44422,True
44423,True
44424,False
44425,False
44426,False
44427,False
44428,False
44429,False
44430,True
44431,False
44432,False
44433,True
44434,False
44435,False
44436,False
44437,False
44438,False
44439,False
44440,False
44441,False
44442,False
44443,False
44444,False
44445,False
44446,False
44447,False
44448,False
44449,False
44450,False
44451,False
44452,False
44453,False
44454,False
44455,False
44456,True
44457,False
44458,False
44459,False
44460,False
44461,False
44462,False
44463,False
44464,False
44465,False
44466,True
44467,True
44468,False
44469,False
44470,False
44471,False
44472,False
44473,False
44474,False
44475,False
44476,False
44477,False
44478,False
44479,False
44480,False
44481,False
44482,False
44483,False
44484,False
44485,False
44486,False
44487,False
44488,False
44489,True
44490,False
44491,False
44492,False
44493,False
44494,False
44495,False
44496,False
44497,False
44498,False
44499,False
44500,False
44501,False
44502,False
44503,False
44504,False
44505,False
44506,False
44507,False
44508,False
44509,True
44510,False
44511,False
44512,False
44513,False
44514,False
44515,False
44516,False
44517,False
44518,False
44519,False
44520,True
44521,True
44522,False
44523,False
44524,False
44525,False
44526,True
44527,False
44528,False
44529,False
44530,False
44531,False
44532,False
44533,True
44534,False
44535,False
44536,True
44537,False
44538,False
44539,False
44540,False
44541,False
44542,False
44543,False
44544,False
44545,True
44546,True
44547,False
44548,False
44549,False
44550,False
44551,True
44552,False
44553,False
44554,False
44555,False
44556,False
44557,True
44558,False
44559,False
44560,False
44561,False
44562,False
44563,False
44564,False
44565,False
44566,False
44567,False
44568,False
44569,False
44570,False
44571,False
44572,False
44573,True
44574,False
44575,False
44576,False
44577,True
44578,True
44579,False
44580,False
44581,False
44582,False
44583,False
44584,True
44585,True
44586,False
44587,False
44588,False
44589,False
44590,False
44591,False
44592,False
44593,True
44594,True
44595,False
44596,False
44597,False
44598,False
44599,True
44600,False
44601,False
44602,False
44603,False
44604,True
44605,False
44606,False
44607,False
44608,False
44609,False
44610,False
44611,False
44612,False
44613,False
44614,True
44615,False
44616,False
44617,False
44618,False
44619,False
44620,False
44621,False
44622,False
44623,False
44624,True
44625,False
44626,False
44627,False
44628,False
44629,False
44630,False
44631,True
44632,False
44633,False
44634,False
44635,True
44636,True
44637,False
44638,False
44639,False
44640,False
44641,True
44642,False
44643,False
44644,False
44645,False
44646,False
44647,False
44648,False
44649,False
44650,False
44651,False
44652,False
44653,False
44654,True
44655,True
44656,True
44657,False
44658,False
44659,False
44660,False
44661,True
44662,False
44663,True
44664,False
44665,False
44666,False
44667,False
44668,False
44669,False
44670,False
44671,False
44672,False
44673,True
44674,False
44675,False
44676,False
44677,False
44678,False
44679,False
44680,False
44681,False
44682,False
44683,True
44684,False
44685,True
44686,False
44687,False
44688,False
44689,False
44690,False
44691,False
44692,False
44693,False
44694,True
44695,True
44696,False
44697,False
44698,False
44699,False
44700,False
44701,False
44702,False
44703,False
44704,False
44705,False
44706,False
44707,False
44708,False
44709,False
44710,False
44711,False
44712,False
44713,False
44714,False
44715,False
44716,False
44717,False
44718,False
44719,False
44720,False
44721,False
44722,False
44723,False
44724,False
44725,False
44726,False
44727,True
44728,True
44729,False
44730,False
44731,True
44732,True
44733,False
44734,False
44735,False
44736,False
44737,False
44738,True
44739,True
44740,False
44741,False
44742,False
44743,False
44744,False
44745,False
44746,True
44747,False
44748,False
44749,False
44750,False
44751,False
44752,False
44753,False
44754,False
44755,False
44756,False
44757,False
44758,False
44759,False
44760,True
44761,False
44762,False
44763,True
44764,False
44765,True
44766,False
44767,False
44768,False
44769,False
44770,False
44771,False
44772,False
44773,False
44774,False
44775,False
44776,False
44777,False
44778,False
44779,False
44780,False
44781,False
44782,False
44783,False
44784,False
44785,False
44786,False
44787,False
44788,False
44789,False
44790,False
44791,True
44792,False
44793,False
44794,False
44795,False
44796,False
44797,False
44798,False
44799,True
44800,False
44801,False
44802,False
44803,False
44804,False
44805,False
44806,False
44807,True
44808,False
44809,True
44810,False
44811,False
44812,False
44813,True
44814,False
44815,True
44816,False
44817,False
44818,False
44819,False
44820,False
44821,False
44822,False
44823,False
44824,False
44825,False
44826,True
44827,True
44828,True
44829,False
44830,False
44831,False
44832,False
44833,False
44834,False
44835,False
44836,False
44837,False
44838,False
44839,False
44840,False
44841,False
44842,False
44843,False
44844,False
44845,False
44846,False
44847,True
44848,False
44849,False
44850,True
44851,False
44852,False
44853,False
44854,False
44855,False
44856,False
44857,False
44858,False
44859,False
44860,False
44861,False
44862,True
44863,False
44864,False
44865,False
44866,False
44867,False
44868,False
44869,False
44870,False
44871,True
44872,True
44873,True
44874,False
44875,False
44876,False
44877,False
44878,False
44879,False
44880,False
44881,False
44882,False
44883,False
44884,True
44885,True
44886,False
44887,False
44888,False
44889,False
44890,False
44891,False
44892,False
44893,False
44894,False
44895,False
44896,False
44897,True
44898,False
44899,False
44900,False
44901,True
44902,False
44903,False
44904,False
44905,False
44906,False
44907,False
44908,False
44909,False
44910,False
44911,False
44912,False
44913,False
44914,False
44915,False
44916,False
44917,False
44918,False
44919,False
44920,False
44921,False
44922,False
44923,False
44924,True
44925,False
44926,False
44927,False
44928,False
44929,True
44930,True
44931,False
44932,False
44933,False
44934,False
44935,False
44936,False
44937,False
44938,False
44939,False
44940,False
44941,False
44942,False
44943,False
44944,False
44945,False
44946,False
44947,False
44948,False
44949,False
44950,False
44951,False
44952,False
44953,False
44954,False
44955,False
44956,False
44957,False
44958,True
44959,False
44960,False
44961,False
44962,False
44963,False
44964,False
44965,False
44966,False
44967,False
44968,False
44969,False
44970,False
44971,False
44972,False
44973,False
44974,False
44975,False
44976,False
44977,True
44978,False
44979,False
44980,False
44981,False
44982,False
44983,False
44984,True
44985,False
44986,False
44987,False
44988,False
44989,False
44990,False
44991,False
44992,False
44993,False
44994,True
44995,True
44996,False
44997,False
44998,False
44999,False
45000,False
45001,False
45002,False
45003,False
45004,False
45005,False
45006,False
45007,False
45008,False
45009,False
45010,False
45011,False
45012,False
45013,False
45014,False
45015,False
45016,False
45017,True
45018,False
45019,False
45020,True
45021,False
45022,False
45023,False
45024,False
45025,False
45026,False
45027,False
45028,False
45029,False
45030,False
45031,False
45032,False
45033,True
45034,False
45035,False
45036,False
45037,False
45038,False
45039,False
45040,False
45041,False
45042,False
45043,True
45044,False
45045,False
45046,False
45047,False
45048,False
45049,False
45050,False
45051,False
45052,False
45053,False
45054,False
45055,False
45056,False
45057,False
45058,True
45059,False
45060,True
45061,True
45062,False
45063,False
45064,False
45065,False
45066,False
45067,False
45068,False
45069,False
45070,False
45071,False
45072,False
45073,False
45074,False
45075,False
45076,False
45077,True
45078,False
45079,False
45080,False
45081,False
45082,False
45083,False
45084,False
45085,False
45086,False
45087,False
45088,False
45089,False
45090,False
45091,False
45092,False
45093,False
45094,False
45095,True
45096,False
45097,False
45098,False
45099,False
45100,False
45101,False
45102,False
45103,False
45104,False
45105,True
45106,False
45107,False
45108,False
45109,True
45110,False
45111,False
45112,False
45113,False
45114,False
45115,False
45116,False
45117,False
45118,False
45119,False
45120,False
45121,False
45122,False
45123,False
45124,False
45125,False
45126,True
45127,True
45128,False
45129,False
45130,False
45131,True
45132,False
45133,False
45134,False
45135,False
45136,False
45137,True
45138,False
45139,False
45140,False
45141,False
45142,False
45143,True
45144,False
45145,False
45146,False
45147,False
45148,False
45149,False
45150,False
45151,False
45152,False
45153,False
45154,False
45155,False
45156,False
45157,False
45158,True
45159,False
45160,False
45161,False
45162,False
45163,False
45164,False
45165,False
45166,False
45167,False
45168,False
45169,False
45170,False
45171,False
45172,True
45173,True
45174,False
45175,False
45176,False
45177,False
45178,True
45179,False
45180,False
45181,True
45182,False
45183,False
45184,False
45185,False
45186,False
45187,False
45188,False
45189,False
45190,False
45191,False
45192,False
45193,False
45194,False
45195,False
45196,False
45197,False
45198,False
45199,False
45200,False
45201,False
45202,False
45203,False
45204,False
45205,False
45206,False
45207,False
45208,False
45209,False
45210,False
45211,False
45212,True
45213,False
45214,False
45215,False
45216,False
45217,False
45218,False
45219,False
45220,False
45221,False
45222,True
45223,False
45224,False
45225,False
45226,False
45227,False
45228,False
45229,False
45230,False
45231,False
45232,False
45233,False
45234,False
45235,False
45236,False
45237,False
45238,False
45239,False
45240,False
45241,False
45242,False
45243,False
45244,False
45245,False
45246,False
45247,False
45248,False
45249,False
45250,False
45251,False
45252,True
45253,False
45254,False
45255,False
45256,False
45257,False
45258,False
45259,False
45260,False
45261,False
45262,False
45263,True
45264,False
45265,True
45266,True
45267,True
45268,True
45269,False
45270,False
45271,False
45272,False
45273,False
45274,False
45275,False
45276,False
45277,False
45278,False
45279,False
45280,True
45281,False
45282,False
45283,False
45284,False
45285,False
45286,False
45287,False
45288,False
45289,False
45290,False
45291,True
45292,True
45293,True
45294,True
45295,False
45296,False
45297,False
45298,False
45299,False
45300,True
45301,False
45302,False
45303,False
45304,False
45305,False
45306,True
45307,False
45308,False
45309,False
45310,False
45311,False
45312,False
45313,False
45314,False
45315,True
45316,False
45317,True
45318,False
45319,False
45320,False
45321,False
45322,False
45323,False
45324,True
45325,False
45326,True
45327,False
45328,False
45329,False
45330,False
45331,False
45332,False
45333,False
45334,False
45335,False
45336,False
45337,False
45338,False
45339,False
45340,False
45341,True
45342,False
45343,False
45344,False
45345,True
45346,False
45347,False
45348,False
45349,False
45350,False
45351,False
45352,False
45353,False
45354,False
45355,False
45356,False
45357,False
45358,False
45359,False
45360,False
45361,False
45362,True
45363,False
45364,False
45365,True
45366,False
45367,False
45368,False
45369,False
45370,True
45371,False
45372,False
45373,True
45374,True
45375,False
45376,False
45377,False
45378,False
45379,False
45380,False
45381,False
45382,False
45383,False
45384,False
45385,False
45386,False
45387,True
45388,False
45389,True
45390,False
45391,False
45392,False
45393,False
45394,True
45395,True
45396,False
45397,False
45398,False
45399,False
45400,False
45401,False
45402,False
45403,False
45404,False
45405,False
45406,False
45407,False
45408,False
45409,False
45410,False
45411,False
45412,False
45413,True
45414,False
45415,False
45416,False
45417,False
45418,False
45419,False
45420,False
45421,False
45422,True
45423,False
45424,False
45425,False
45426,False
45427,False
45428,False
45429,False
45430,False
45431,False
45432,False
45433,False
45434,True
45435,True
45436,False
45437,True
45438,True
45439,True
45440,False
45441,False
45442,False
45443,False
45444,False
45445,False
45446,False
45447,False
45448,False
45449,False
45450,False
45451,False
45452,False
45453,False
45454,False
45455,False
45456,False
45457,False
45458,False
45459,False
45460,False
45461,False
45462,False
45463,False
45464,True
45465,False
45466,False
45467,False
45468,False
45469,False
45470,False
45471,False
45472,False
45473,False
45474,False
45475,False
45476,False
45477,False
45478,False
45479,False
45480,False
45481,True
45482,False
45483,False
45484,False
45485,True
45486,True
45487,True
45488,False
45489,False
45490,False
45491,False
45492,False
45493,False
45494,False
45495,True
45496,False
45497,False
45498,True
45499,True
45500,False
45501,False
45502,False
45503,False
45504,False
45505,False
45506,False
45507,True
45508,False
45509,False
45510,False
45511,False
45512,False
45513,False
45514,False
45515,False
45516,False
45517,True
45518,False
45519,False
45520,False
45521,False
45522,False
45523,True
45524,False
45525,False
45526,True
45527,True
45528,False
45529,False
45530,True
45531,False
45532,False
45533,False
45534,False
45535,True
45536,False
45537,False
45538,False
45539,False
45540,False
45541,False
45542,False
45543,False
45544,False
45545,False
45546,False
45547,True
45548,False
45549,False
45550,True
45551,False
45552,False
45553,False
45554,False
45555,False
45556,False
45557,False
45558,False
45559,False
45560,False
45561,True
45562,False
45563,False
45564,False
45565,False
45566,False
45567,False
45568,False
45569,False
45570,False
45571,False
45572,False
45573,True
45574,False
45575,False
45576,False
45577,False
45578,False
45579,False
45580,False
45581,False
45582,False
45583,False
45584,False
45585,False
45586,True
45587,False
45588,False
45589,False
45590,False
45591,False
45592,False
45593,False
45594,False
45595,False
45596,False
45597,False
45598,False
45599,True
45600,False
45601,False
45602,False
45603,False
45604,True
45605,False
45606,False
45607,False
45608,False
45609,False
45610,False
45611,False
45612,False
45613,False
45614,False
45615,False
45616,True
45617,False
45618,False
45619,False
45620,False
45621,False
45622,False
45623,False
45624,False
45625,True
45626,True
45627,True
45628,False
45629,False
45630,False
45631,False
45632,False
45633,False
45634,False
45635,False
45636,False
45637,False
45638,False
45639,False
45640,False
45641,False
45642,False
45643,False
45644,False
45645,False
45646,False
45647,False
45648,False
45649,False
45650,True
45651,False
45652,False
45653,False
45654,False
45655,False
45656,True
45657,False
45658,False
45659,True
45660,False
45661,False
45662,False
45663,False
45664,False
45665,False
45666,False
45667,False
45668,False
45669,False
45670,False
45671,False
45672,False
45673,False
45674,False
45675,False
45676,False
45677,False
45678,False
45679,False
45680,False
45681,False
45682,False
45683,False
45684,False
45685,False
45686,False
45687,False
45688,False
45689,False
45690,False
45691,False
45692,False
45693,False
45694,True
45695,False
45696,False
45697,False
45698,False
45699,False
45700,False
45701,False
45702,False
45703,False
45704,False
45705,False
45706,False
45707,False
45708,False
45709,False
45710,False
45711,False
45712,False
45713,False
45714,False
45715,False
45716,False
45717,False
45718,False
45719,False
45720,False
45721,False
45722,False
45723,False
45724,False
45725,False
45726,False
45727,False
45728,False
45729,False
45730,False
45731,False
45732,True
45733,False
45734,False
45735,False
45736,False
45737,True
45738,True
45739,True
45740,False
45741,False
45742,False
45743,False
45744,False
45745,False
45746,False
45747,False
45748,False
45749,False
45750,False
45751,False
45752,False
45753,False
45754,False
45755,False
45756,False
45757,False
45758,False
45759,False
45760,False
45761,False
45762,False
45763,False
45764,False
45765,False
45766,False
45767,False
45768,False
45769,False
45770,False
45771,False
45772,False
45773,True
45774,False
45775,False
45776,False
45777,False
45778,False
45779,False
45780,False
45781,True
45782,True
45783,False
45784,False
45785,True
45786,False
45787,False
45788,False
45789,False
45790,True
45791,False
45792,False
45793,False
45794,False
45795,False
45796,False
45797,False
45798,False
45799,False
45800,True
45801,False
45802,False
45803,False
45804,False
45805,False
45806,False
45807,False
45808,False
45809,True
45810,False
45811,False
45812,False
45813,False
45814,False
45815,False
45816,False
45817,False
45818,False
45819,False
45820,True
45821,False
45822,False
45823,True
45824,False
45825,False
45826,False
45827,False
45828,False
45829,False
45830,False
45831,False
45832,False
45833,False
45834,False
45835,False
45836,False
45837,False
45838,False
45839,False
45840,False
45841,False
45842,True
45843,False
45844,False
45845,False
45846,False
45847,False
45848,False
45849,False
45850,False
45851,False
45852,False
45853,True
45854,False
45855,False
45856,False
45857,False
45858,False
45859,False
45860,False
45861,False
45862,False
45863,False
45864,False
45865,False
45866,False
45867,False
45868,False
45869,False
45870,True
45871,False
45872,False
45873,False
45874,False
45875,True
45876,True
45877,True
45878,False
45879,False
45880,False
45881,False
45882,False
45883,False
45884,False
45885,False
45886,False
45887,True
45888,False
45889,False
45890,False
45891,False
45892,False
45893,False
45894,False
45895,False
45896,False
45897,False
45898,False
45899,False
45900,False
45901,False
45902,False
45903,False
45904,False
45905,False
45906,False
45907,False
45908,True
45909,False
45910,False
45911,False
45912,False
45913,False
45914,True
45915,False
45916,False
45917,True
45918,True
45919,False
45920,False
45921,False
45922,False
45923,False
45924,False
45925,False
45926,False
45927,False
45928,False
45929,False
45930,False
45931,False
45932,False
45933,False
45934,False
45935,False
45936,False
45937,False
45938,False
45939,False
45940,False
45941,False
45942,False
45943,False
45944,False
45945,False
45946,False
45947,False
45948,False
45949,True
45950,False
45951,False
45952,False
45953,False
45954,False
45955,False
45956,False
45957,False
45958,True
45959,False
45960,False
45961,False
45962,False
45963,False
45964,False
45965,False
45966,True
45967,False
45968,False
45969,False
45970,False
45971,False
45972,False
45973,False
45974,False
45975,True
45976,True
45977,False
45978,False
45979,False
45980,False
45981,False
45982,False
45983,True
45984,True
45985,False
45986,False
45987,False
45988,True
45989,False
45990,False
45991,False
45992,True
45993,False
45994,False
45995,False
45996,False
45997,False
45998,False
45999,False
46000,False
46001,False
46002,True
46003,True
46004,True
46005,False
46006,False
46007,False
46008,False
46009,False
46010,True
46011,False
46012,False
46013,False
46014,False
46015,False
46016,False
46017,False
46018,False
46019,False
46020,False
46021,False
46022,False
46023,False
46024,False
46025,False
46026,False
46027,False
46028,False
46029,False
46030,False
46031,False
46032,False
46033,False
46034,True
46035,False
46036,False
46037,False
46038,False
46039,False
46040,False
46041,False
46042,True
46043,False
46044,False
46045,True
46046,True
46047,True
46048,True
46049,False
46050,False
46051,False
46052,False
46053,False
46054,False
46055,False
46056,False
46057,False
46058,False
46059,False
46060,True
46061,False
46062,False
46063,False
46064,False
46065,False
46066,False
46067,True
46068,False
46069,False
46070,False
46071,False
46072,False
46073,False
46074,False
46075,False
46076,False
46077,False
46078,False
46079,False
46080,False
46081,False
46082,False
46083,False
46084,False
46085,False
46086,False
46087,False
46088,False
46089,False
46090,False
46091,False
46092,False
46093,False
46094,False
46095,True
46096,False
46097,False
46098,True
46099,True
46100,False
46101,False
46102,False
46103,False
46104,False
46105,False
46106,False
46107,False
46108,False
46109,False
46110,False
46111,False
46112,False
46113,False
46114,False
46115,False
46116,False
46117,False
46118,True
46119,True
46120,False
46121,False
46122,False
46123,False
46124,False
46125,False
46126,False
46127,True
46128,True
46129,True
46130,False
46131,False
46132,False
46133,False
46134,False
46135,False
46136,False
46137,False
46138,False
46139,False
46140,False
46141,False
46142,True
46143,False
46144,False
46145,False
46146,False
46147,False
46148,False
46149,False
46150,False
46151,False
46152,False
46153,False
46154,False
46155,False
46156,False
46157,False
46158,False
46159,True
46160,False
46161,False
46162,False
46163,False
46164,False
46165,False
46166,True
46167,False
46168,False
46169,False
46170,False
46171,False
46172,False
46173,False
46174,False
46175,False
46176,False
46177,False
46178,True
46179,False
46180,False
46181,False
46182,False
46183,False
46184,False
46185,False
46186,False
46187,False
46188,False
46189,False
46190,True
46191,True
46192,False
46193,False
46194,False
46195,False
46196,True
46197,True
46198,False
46199,False
46200,False
46201,True
46202,True
46203,False
46204,False
46205,True
46206,True
46207,False
46208,False
46209,False
46210,False
46211,False
46212,False
46213,True
46214,False
46215,False
46216,False
46217,False
46218,False
46219,False
46220,False
46221,False
46222,False
46223,False
46224,False
46225,False
46226,False
46227,False
46228,False
46229,False
46230,False
46231,False
46232,False
46233,False
46234,False
46235,True
46236,True
46237,False
46238,False
46239,False
46240,False
46241,False
46242,False
46243,False
46244,False
46245,False
46246,False
46247,False
46248,False
46249,False
46250,False
46251,False
46252,False
46253,False
46254,False
46255,False
46256,True
46257,False
46258,False
46259,False
46260,False
46261,False
46262,False
46263,False
46264,False
46265,True
46266,False
46267,False
46268,False
46269,True
46270,False
46271,False
46272,True
46273,False
46274,False
46275,False
46276,False
46277,False
46278,False
46279,False
46280,False
46281,False
46282,False
46283,False
46284,False
46285,False
46286,False
46287,False
46288,True
46289,False
46290,False
46291,False
46292,False
46293,False
46294,False
46295,False
46296,False
46297,False
46298,False
46299,False
46300,False
46301,False
46302,False
46303,False
46304,False
46305,False
46306,False
46307,False
46308,False
46309,False
46310,False
46311,False
46312,False
46313,False
46314,True
46315,False
46316,False
46317,True
46318,False
46319,False
46320,False
46321,False
46322,False
46323,True
46324,False
46325,False
46326,False
46327,False
46328,False
46329,False
46330,True
46331,False
46332,False
46333,True
46334,True
46335,False
46336,False
46337,False
46338,False
46339,False
46340,False
46341,False
46342,False
46343,False
46344,False
46345,False
46346,False
46347,True
46348,False
46349,False
46350,False
46351,False
46352,False
46353,False
46354,False
46355,False
46356,False
46357,False
46358,False
46359,False
46360,False
46361,False
46362,False
46363,False
46364,False
46365,False
46366,False
46367,False
46368,True
46369,False
46370,True
46371,False
46372,False
46373,False
46374,False
46375,False
46376,False
46377,False
46378,False
46379,True
46380,True
46381,False
46382,False
46383,False
46384,False
46385,False
46386,True
46387,False
46388,False
46389,False
46390,False
46391,False
46392,False
46393,False
46394,False
46395,False
46396,False
46397,True
46398,True
46399,False
46400,False
46401,False
46402,False
46403,True
46404,False
46405,False
46406,False
46407,False
46408,False
46409,False
46410,False
46411,False
46412,False
46413,False
46414,True
46415,True
46416,True
46417,False
46418,False
46419,True
46420,False
46421,False
46422,False
46423,False
46424,False
46425,True
46426,False
46427,True
46428,True
46429,False
46430,False
46431,False
46432,False
46433,False
46434,False
46435,False
46436,False
46437,False
46438,False
46439,False
46440,False
46441,False
46442,False
46443,False
46444,False
46445,False
46446,False
46447,False
46448,True
46449,False
46450,False
46451,True
46452,False
46453,False
46454,False
46455,False
46456,True
46457,True
46458,False
46459,False
46460,False
46461,False
46462,False
46463,False
46464,False
46465,False
46466,False
46467,True
46468,False
46469,False
46470,False
46471,False
46472,False
46473,True
46474,False
46475,False
46476,False
46477,True
46478,True
46479,True
46480,False
46481,False
46482,False
46483,True
46484,True
46485,False
46486,True
46487,False
46488,False
46489,False
46490,False
46491,True
46492,False
46493,False
46494,False
46495,False
46496,False
46497,False
46498,False
46499,False
46500,False
46501,False
46502,True
46503,False
46504,True
46505,False
46506,False
46507,False
46508,True
46509,True
46510,False
46511,False
46512,False
46513,True
46514,False
46515,True
46516,False
46517,False
46518,False
46519,False
46520,False
46521,False
46522,False
46523,True
46524,False
46525,False
46526,False
46527,False
46528,False
46529,False
46530,False
46531,False
46532,False
46533,False
46534,False
46535,False
46536,False
46537,False
46538,False
46539,False
46540,False
46541,False
46542,False
46543,False
46544,False
46545,False
46546,False
46547,False
46548,False
46549,True
46550,False
46551,False
46552,False
46553,True
46554,True
46555,True
46556,False
46557,False
46558,False
46559,False
46560,False
46561,False
46562,False
46563,True
46564,True
46565,False
46566,False
46567,False
46568,False
46569,False
46570,False
46571,False
46572,True
46573,False
46574,False
46575,True
46576,False
46577,False
46578,False
46579,False
46580,False
46581,False
46582,False
46583,False
46584,False
46585,False
46586,False
46587,False
46588,False
46589,False
46590,False
46591,False
46592,False
46593,False
46594,False
46595,False
46596,False
46597,False
46598,False
46599,False
46600,True
46601,False
46602,False
46603,False
46604,False
46605,False
46606,False
46607,False
46608,False
46609,False
46610,False
46611,False
46612,False
46613,False
46614,True
46615,True
46616,True
46617,True
46618,False
46619,False
46620,False
46621,False
46622,False
46623,False
46624,False
46625,False
46626,False
46627,False
46628,False
46629,False
46630,False
46631,False
46632,False
46633,False
46634,False
46635,False
46636,False
46637,True
46638,True
46639,False
46640,False
46641,False
46642,False
46643,False
46644,False
46645,False
46646,False
46647,True
46648,True
46649,True
46650,False
46651,False
46652,False
46653,False
46654,False
46655,False
46656,False
46657,False
46658,False
46659,False
46660,False
46661,False
46662,True
46663,False
46664,False
46665,False
46666,False
46667,False
46668,False
46669,False
46670,False
46671,False
46672,True
46673,True
46674,True
46675,False
46676,True
46677,False
46678,False
46679,False
46680,False
46681,False
46682,False
46683,True
46684,False
46685,False
46686,False
46687,True
46688,False
46689,False
46690,False
46691,False
46692,False
46693,False
46694,False
46695,False
46696,False
46697,False
46698,True
46699,False
46700,True
46701,True
46702,False
46703,False
46704,False
46705,False
46706,False
46707,False
46708,False
46709,False
46710,False
46711,False
46712,False
46713,False
46714,False
46715,False
46716,False
46717,False
46718,True
46719,True
46720,True
46721,False
46722,False
46723,False
46724,False
46725,False
46726,False
46727,False
46728,False
46729,True
46730,False
46731,False
46732,False
46733,True
46734,False
46735,False
46736,False
46737,True
46738,False
46739,False
46740,False
46741,False
46742,False
46743,False
46744,False
46745,False
46746,False
46747,False
46748,False
46749,False
46750,True
46751,True
46752,True
46753,False
46754,False
46755,False
46756,False
46757,False
46758,False
46759,False
46760,False
46761,False
46762,False
46763,False
46764,False
46765,False
46766,False
